STOCK (TIMESTAMP: 05:01:05 PM PST MU:1550534465140137)	ABBV	 ABT	 AGN	 BHC	 BHS	 BMY	 BXLT	 CBM	 CTLT	 EBS	 HSP	 IG	 JNJ	 LCI	 LLY	 MNK	 MRK	 PBH	 PFE	 PRGO	 ZTS	 ABEO	 ABUS	 ACAD	 ACER	 ACHN	 ACRS	 ACRX	 ACT	 ADMP	 ADMS	 ADRO	 ADXS	 AEGR	 AGIO	 AGLE	 AGRX	 AIMT	 AKAO	 AKBA	 AKRX	 AKTX	 ALBO	 ALDR	 ALDX	 ALIM	 ALKS	 ALNY	 ALPN	 ALT	 ALXA	 ALXN	 AMAG	 AMBI	 AMPH	 AMRN	 ANAC	 ANIP	 APRI	 AQXP	 ARAV	 ARDX	 ARLZ	 ARNA	 ARQL	 ARRY	 ASBM	 ASMB	 ASRT	 ATHX	 AVDL	 AVEO	 AVNR	 AXON	 AXSM	 AYTU	 BDSI	 BGNE	 BIND	 BIOD	 BLCM	 BLPH	 BMRN	 BPMC	 BPTH	 BSTC	 CALA	 CAPR	 CARA	 CATB	 CBAY	 CBIO	 CBYL	 CCXI	 CDMO	 CELG	 CEMI	 CEMP	 CERC	 CERU	 CFRX	 CHMA	 CLCD	 CLRB	 CLSN	 CLTX	 CLVS	 CMRX	 CNAT	 CNCE	 COCP	 COLL	 CORI	 CORT	 CPIX	 CPMD	 CPRX	 CPXX	 CRBP	 CRFX	 CRTX	 CRVS	 CTIC	 CTI	 CTMX	 CTRV	 CWBR	 CYCC	 CYNA	 CYTK	 DARA	 DARE	 DEPO	 DERM	 DFFN	 DMPI	 DPRX	 DRNA	 DRRX	 DRTX	 DVAX	 EBIO	 ECYT	 EDGE	 EDNV	 EGRX	 ENDP	 ENOB	 ENTA	 EPRS	 EPZM	 ESPR	 EVFM	 EVOK	 EYEG	 FBIO	 FCSC	 FGEN	 FLKS	 FLML	 FLXN	 FOLD	 FPRX	 GALT	 GBT	 GERN	 GLYC	 GNVC	 HITK	 HRTX	 HTBX	 HZNP	 ICPT	 IDIX	 IMDZ	 IMGN	 IMMY	 INFI	 INSM	 INSY	 INVA	 IONS	 IPXL	 IRWD	 ITCI	 ITEK	 JAGX	 JAZZ	 JNP	 KALV	 KERX	 KIN	 KMPH	 KPTI	 KURA	 LFVN	 LGND	 LOXO	 LPCN	 LXRX	 MACK	 MCRB	 MDCO	 MDGL	 MDVN	 MEIP	 MGNX	 MIRN	 MLND	 MLNT	 MNKD	 MNOV	 MRKR	 MRNA	 MRNS	 MRTX	 MTEM	 MYL	 MYOK	 MYOS	 NATR	 NEOS	 NEOT	 NERV	 NKTR	 NLNK	 NRX	 NTRP	 NVET	 NVLN	 NVLS	 NVUS	 OCAT	 OCRX	 OCUL	 OHRP	 OMED	 OMER	 ONCS	 ONTX	 OPHT	 OPK	 OREX	 ORGS	 ORMP	 OTIC	 OVAS	 PAHC	 PBYI	 PCRX	 PETX	 PGNX	 PHIO	 PLXP	 POZN	 PPHM	 PRPH	 PRTA	 PRTK	 PTCT	 PTIE	 PTI	 PTLA	 PTX	 PULM	 QLTI	 RARE	 RCKT	 RCPT	 RDUS	 REGN	 RELV	 REPH	 RGLS	 RIGL	 RLYP	 RPTP	 RTRX	 RTTR	 RVNC	 RXDX	 RXII	 SAGE	 SBOT	 SCLN	 SCMP	 SCYX	 SESN	 SGNT	 SGYP	 SHPG	 SIGA	 SLS	 SLXP	 SNDX	 SNGX	 SNSS	 SNTA	 SNTS	 SPHS	 SPPI	 SRPT	 SRRA	 STDY	 STML	 SUPN	 SVRA	 SYBX	 TBPH	 TBRA	 TGTX	 THLD	 THRX	 TKAI	 TLGT	 TNXP	 TPIV	 TRVN	 TSRO	 TTPH	 TXMD	 TYME	 UTHR	 VKTX	 VNDA	 VRTX	 VSAR	 VSTM	 VTAE	 VTGN	 VTL	 VTVT	 VVUS	 WVE	 XBIO	 XBIT	 XENE	 XNCR	 XNPT	 ZFGN	 ZGNX	 ZSAN	 ZSPH	 ZYNE	 
CALA	0.0029808703915291243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1074033552151714	0.16005086245024325	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2994567488508149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1801047120418848	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2473785576717312	0.0	0.0	0.0	0.0	0.0	0.16928189034520955	0.0	0.0	0.0	0.24413931681178833	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.223069590085796	0.0	0.0	0.0	0.0	0.02395285738511107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07184413475849005	0.0	0.0	0.0	0.0	0.09070965767052702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1537573039815192	0.0	0.0	0.0	0.16373098478783024	0.0	0.1062516769519721	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1599500156201187	0.0	0.0	0.0	0.0	0.13065812226630047	0.0	0.0	0.0	0.0	0.0	0.49224583572659386	0.0	0.0	0.09115114630519727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09891413450132312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0839501363459291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2915268456375839	0.0	0.0	0.0	0.0	0.0	0.021795869774257064	0.0	0.0	0.0	0.0	0.10644945324704307	0.0	0.0	0.0	0.09221767115272089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04656115386476937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14152135456153653	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38240396530359355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3455730954015099	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MYL	0.014579114675837414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.014820303816228233	0.0	0.0	0.04939914667084198	0.0	0.0	0.028240640553992644	0.0	0.0	0.0	0.0	0.0	0.0	0.1797085806799784	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03159214375261178	0.0	0.0	0.07517577068685777	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13577661431064572	0.0	0.0	0.0	0.035291758572287946	0.0	0.0	0.0	0.0	0.0	0.05117297466374726	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15858668857847164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06610470275066548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11183239893773976	0.0	0.0	0.0	0.0	0.06548504938438642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.010438197602315007	0.0	0.026131414504828636	0.0	0.07684401929006246	0.0	0.0	0.010192525481313703	0.0	0.0	0.0	0.11081298631607191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10498788110728408	0.0	0.0	0.0	0.0	0.0	0.06905687036382904	0.0	0.0	0.0	0.0	0.1608509335782063	0.0	0.0	0.0	0.0	0.0678359182490216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0238251668453266	0.05110732538330494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.06810035842293907	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08814589665653495	0.024152707440592128	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09434782608695653	0.0	0.0	0.1006120476752926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06843298384811561	0.0	0.0320862396956246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07149348682217509	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.30979699911738745	0.0	0.875	0.0	0.0	0.027922561429635145	0.2233754512635379	0.1273031825795645	0.0	0.0
BDSI	0.0031675283097842687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07112457621005555	0.0	0.0	0.0	0.18289569657184535	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2775052557813595	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5824482951369481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39390243902439026	0.0	0.1582061663033323	0.7782258064516129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09605263157894736	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05281007751937985	0.0	0.0	0.0	0.0	0.22399159324226012	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10609171800136893	0.0	0.3790421612771183	0.36053593179049936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07345792373339095	0.0	0.0	0.0	0.0	0.42106816169961647	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.062173314993122425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0257495164410058	0.09865555765953418	0.0	0.0	0.0	0.0	0.0	0.0	0.05084067253803042	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4751899865891819	0.0	0.0	0.32197103496997526	0.0	0.0	0.0	0.0	0.30134680134680136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12606473594548553	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4541033434650456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08941418293936279	0.0	0.0	0.0	0.0	0.0	0.0	0.20624008461131677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6300000000000001	0.0	0.0	0.1797487383227746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05575391375995606	0.0	0.06980600232133975	0.0	0.0	0.0	0.16282776759384715	0.11928228455900936	0.0	0.0	0.08152924919391985	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23309723116548617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.23648170011806374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09387299223486863	0.0	0.0	0.0	0.0
ARAV	0.5716257339049967	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5749530726522466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5133760553351643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5709827901405786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
IMGN	0.0012670113239137075	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5221843003412969	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14057372710913518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
AVEO	0.002717852415805966	0.0	0.0	0.0	0.0	0.015208091647331785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09719183078045222	0.15513047324192836	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.27691210917608716	0.0	0.0	0.11516924362724612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05789049919484702	0.0	0.0	0.0	0.14554973821989528	0.0	0.0	0.0	0.0727892520553439	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.16595901790659037	0.0	0.0	0.0	0.22538513060951104	0.0	0.0	0.0	0.0	0.15469021811856015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1184540739501422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02157876886552484	0.0	0.0	0.25304315750645523	0.0	0.0	0.07553080403759137	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14071167636314436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11899651193989805	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08630115588878474	0.0	0.0	0.0	0.0	0.08498626792798292	0.0	0.0	0.0	0.0	0.0	0.5020103388856978	0.0	0.0	0.07849510702306442	0.0	0.0	0.0	0.0	0.0	0.09751605591235361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.050643306871064886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.24912349045578494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.38876293740758994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07304153889043768	0.1998741610738255	0.0	0.0	0.0	0.2514771048744461	0.0	0.037226979257292	0.0	0.0	0.0	0.0	0.18143271591162685	0.0	0.0	0.0	0.0901111761263897	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.026354000290402205	0.0	0.0	0.0	0.09283163965943422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1306071871127633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.3452299245024022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07478623388777811	0.0	0.1128603996245139	0.0	0.0	0.0	0.0	0.0	0.0
ACER	0.5716172494541669	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5749530726522466	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5133760553351643	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5709827901405786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
VVUS	0.0014084188377433621	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013585278498209214	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06907717215326498	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.028332636857501047	0.0	0.0	0.06489994591671173	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08010471204188481	0.0	0.0	0.0	0.06897934630038098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.142974527526705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06034366120957922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.035734050122539336	0.0	0.0	0.0	0.0	0.0	0.0	0.025087201502548968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05600204107666794	0.0	0.0	0.0	0.0	0.0	0.062168844931119745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00978595387115737	0.0464833292771964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08724513987671882	0.0	0.050776583034647556	0.0	0.0	0.0	0.0	0.02182428651371013	0.0	0.0	0.0	0.018698870276587454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.029613189600507295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.2722859664607237	0.0	0.0	0.0	0.0	0.0	0.20622743682310468	0.0	0.0	0.0
